config,model,id,source,correct,steps,tool_calls,cost,seconds,answer,gold,error
cheap_search,gpt-4o-mini,fresh-84,fresh,False,8,6,0.000699,14.686476307000705,<unknown>,eight games,
cheap_search,gpt-4o-mini,fresh-87,fresh,False,6,4,0.000447,11.707889852001244,Unable to provide current information.,José Jerí,
cheap_search,gpt-4o-mini,fresh-98,fresh,False,3,1,0.00015795,4.425243685000169,No document signed.,Islamabad Memorandum,
cheap_search,gpt-4o-mini,fresh-90,fresh,False,6,4,0.00043305,11.142770645998098,Unknown institution.,Imperial College London,
cheap_search,gpt-4o-mini,fresh-99,fresh,False,3,1,0.0001521,5.295867990000261,<unknown>,Elon Musk,
cheap_search,gpt-4o-mini,fresh-89,fresh,False,7,5,0.00061545,13.741858504999982,Information unavailable.,Doug Armstrong,
cheap_search,gpt-4o-mini,fresh-96,fresh,False,5,3,0.00034965,11.128682716000185,Information unavailable.,Istanbul,
cheap_search,gpt-4o-mini,fresh-92,fresh,False,8,6,0.0006678,15.544668472000922,Unable to provide information.,Rubén Rocha Moya,
cheap_search,gpt-4o-mini,fresh-93,fresh,False,8,6,0.0006527999999999,15.463258225001482,No winner yet.,Spain,
cheap_search,gpt-4o-mini,fresh-105,fresh,False,3,1,0.00016095,4.700350001003244,<information not available>.,¥60–120,
cheap_search,gpt-4o-mini,fresh-100,fresh,False,5,3,0.0003273,9.74111294300019,<unknown>,"252,756 miles",
cheap_search,gpt-4o-mini,fresh-94,fresh,False,8,6,0.0006651,16.738451525998244,Information unavailable.,11th,
cheap_search,gpt-4o-mini,fresh-95,fresh,False,8,6,0.0006726,15.445999235002091,The winner is not yet determined.,India,
cheap_search,gpt-4o-mini,fresh-107,fresh,False,3,1,0.0001408499999999,6.106739407001442,<unknown>,2026 Beninese parliamentary election,
cheap_search,gpt-4o-mini,fresh-101,fresh,False,7,5,0.0005391,13.598756294999475,Information not available.,10-day,
cheap_search,gpt-4o-mini,fresh-109,fresh,False,3,1,0.0001611,5.583420226001181,<unable to provide information>,conspiracy to commit arson,
cheap_search,gpt-4o-mini,fresh-110,fresh,False,4,2,0.0002163,6.556995634000487,Unknown.,Clay Fuller,
cheap_search,gpt-4o-mini,fresh-112,fresh,False,3,1,0.00015465,4.940411578998464,Unable to provide information.,SMILE,
cheap_search,gpt-4o-mini,fresh-111,fresh,False,3,1,0.0001584,5.997883814001398,Unable to provide information.,prime minister,
cheap_search,gpt-4o-mini,fresh-102,fresh,True,8,6,0.0007785,15.3219557299999,Oleksandr Dovhach.,Oleksandr Dovhach,
cheap_search,gpt-4o-mini,fresh-108,fresh,False,5,3,0.0003171,9.132141036996472,Unable to provide information.,Michaelmas Island,
cheap_search,gpt-4o-mini,fresh-97,fresh,True,8,6,0.00067065,20.75001827899905,"Citizens Bank Park, Philadelphia.",Citizens Bank Park,
cheap_search,gpt-4o-mini,fresh-103,fresh,True,8,6,0.0008052,15.671622705001935,José María Balcázar.,José María Balcázar,
cheap_search,gpt-4o-mini,fresh-113,fresh,False,3,1,0.00015555,5.503460940999503,<unable to provide answer>.,850,
cheap_search,gpt-4o-mini,fresh-104,fresh,True,8,6,0.0008487,15.598736903000828,21 people were killed.,21,
cheap_search,gpt-4o-mini,fresh-115,fresh,False,3,1,0.0001635,5.658045038002456,<unknown>,66,
cheap_search,gpt-4o-mini,fresh-117,fresh,False,3,1,0.00015315,5.199642994997703,Nanjing Metro Line 6.,Line S2,
cheap_search,gpt-4o-mini,fresh-106,fresh,False,7,5,0.0007134,15.024560214002122,Information unavailable.,GRU Airport People Mover,
cheap_search,gpt-4o-mini,fresh-119,fresh,False,3,1,0.0001395,4.722011786001531,Unable to provide information.,Baku and Tbilisi,
cheap_search,gpt-4o-mini,fresh-121,fresh,False,3,1,0.00015285,4.549882224997418,<no information available>,5.6,
cheap_search,gpt-4o-mini,fresh-120,fresh,False,3,1,0.0001596,5.071999308001978,<unable to provide information>.,Operation Southern Spear,
cheap_search,gpt-4o-mini,fresh-116,fresh,False,4,2,0.0002441999999999,7.3377945510001155,"Olympic Club, San Francisco, California.",Nelly Korda,
cheap_search,gpt-4o-mini,fresh-123,fresh,False,3,1,0.000153,5.187739821001742,<unknown>,Burkina Faso,
cheap_search,gpt-4o-mini,fresh-124,fresh,False,3,1,0.0001422,5.563749763998203,<unknown>,Kehl,
cheap_search,gpt-4o-mini,fresh-114,fresh,False,6,4,0.0004779,12.24335750499813,<unknown>,Urgent Care Centre,
cheap_search,gpt-4o-mini,fresh-122,fresh,False,6,4,0.0004272,11.433032051998453,Information unavailable.,Angus Taylor,
cheap_search,gpt-4o-mini,fresh-118,fresh,False,8,6,0.00066885,17.001043950000167,Information unavailable.,Antonello da Messina,
cheap_search,gpt-4o-mini,fresh-125,fresh,False,8,6,0.0007727999999999,15.125621814000624,Emilia.,Rem,
cheap_search,gpt-4o-mini,fresh-126,fresh,False,8,6,0.0007518,14.848835683998914,Unable to provide the answer.,Meili,
cheap_search,gpt-4o-mini,fresh-127,fresh,False,8,6,0.00074115,16.010243992997857,<unknown>,Ram,
cheap_search,gpt-4o-mini,fresh-128,fresh,False,8,6,0.00076245,16.23672613400049,<unknown>,Foxidna,
cheap_search,gpt-4o-mini,fresh-129,fresh,False,8,6,0.0007693499999999,16.02418469300028,<information not available>.,Flugel,
cheap_search,gpt-4o-mini,fresh-130,fresh,False,8,6,0.00079845,16.006127155000286,Unable to provide answer.,Orion,
cheap_search,gpt-4o-mini,fresh-131,fresh,False,8,6,0.0007629,16.18992242499735,Unable to provide details.,Typhon,
cheap_search,gpt-4o-mini,fresh-132,fresh,False,8,6,0.0007685999999999,15.729492315000243,Unable to provide answer.,Books of the Dead,
cheap_search,gpt-4o-mini,fresh-135,fresh,False,6,4,0.00046365,10.94450307599982,Unable to provide details.,Satella,
cheap_search,gpt-4o-mini,fresh-133,fresh,False,8,6,0.0007588499999999,16.040896454000176,Unable to provide details.,Reid Astrea,
cheap_search,gpt-4o-mini,fresh-134,fresh,False,8,6,0.0007218,16.039374208998197,Unable to provide details.,all of his memories,
cheap_search,gpt-4o-mini,fresh-138,fresh,False,6,4,0.0004613999999999,11.679376637999669,<unknown>,Emilia,
cheap_search,gpt-4o-mini,fresh-137,fresh,False,7,5,0.0006111,12.869749355999376,Unable to provide answer.,Ram,
cheap_search,gpt-4o-mini,fresh-136,fresh,False,8,6,0.00074055,15.277741456000513,<unable to provide answer>.,Meili,
cheap_search,gpt-4o-mini,fresh-139,fresh,False,7,5,0.0006039,13.070098313000926,Unable to provide information.,Meili,
cheap_search,gpt-4o-mini,fresh-143,fresh,False,7,5,0.0006062999999999,12.721839768997595,<unknown>,a clone of Louis,
cheap_search,gpt-4o-mini,fresh-142,fresh,False,8,6,0.0007413,14.291542549999576,<unknown>,fifteen loops,
cheap_search,gpt-4o-mini,fresh-141,fresh,False,8,6,0.0007400999999999,16.326991490997898,<unknown>,Shaula,
cheap_search,gpt-4o-mini,fresh-140,fresh,False,8,6,0.00076365,17.36808581800142,Regulus Corneas.,Louis Arneb,
cheap_search,gpt-4o-mini,fresh-144,fresh,False,8,6,0.0007827,15.50936419199934,Unable to provide the answer.,Volcanica,
cheap_search_page,gpt-4o-mini,fresh-0,fresh,False,3,1,0.00018345,4.601078382998821,<unknown>,15 March,
cheap_search_page,gpt-4o-mini,fresh-5,fresh,False,3,1,0.00017835,4.795513278997532,<unknown>,two people,
cheap_search_page,gpt-4o-mini,fresh-7,fresh,False,3,1,0.00018135,4.901144708001084,<unknown>,Deniz Göktaş,
cheap_search_page,gpt-4o-mini,fresh-3,fresh,False,3,1,0.00018165,5.333731245998933,Unable to provide information on the March 2026 agreement.,a strategic partnership agreement,
cheap_search_page,gpt-4o-mini,fresh-6,fresh,False,3,1,0.00017415,6.115718266999465,<unknown>,"4,500",
cheap_search_page,gpt-4o-mini,fresh-11,fresh,False,4,2,0.00028905,6.2783778539997,<unknown>,Helter Skelter,
cheap_search_page,gpt-4o-mini,fresh-9,fresh,False,5,3,0.0003471,7.945886528999836,Tokyo,New Delhi,
cheap_search_page,gpt-4o-mini,fresh-2,fresh,False,5,3,0.0003791999999999,8.900018647000252,Information not available.,Miguel Díaz-Canel,
cheap_search_page,gpt-4o-mini,fresh-1,fresh,False,5,3,0.00033675,9.00039200899846,"February 24, 2021",22 March,
cheap_search_page,gpt-4o-mini,fresh-15,fresh,False,3,1,0.00019995,6.193506274998072,Information unavailable.,Oleksandr Syrskyi,
cheap_search_page,gpt-4o-mini,fresh-17,fresh,False,3,1,0.00017895,5.592113575999974,Unable to provide information.,EOS-05,
cheap_search_page,gpt-4o-mini,fresh-8,fresh,False,7,5,0.0006408,13.248390841999935,<unknown>,Pavel Durov,
cheap_search_page,gpt-4o-mini,fresh-20,fresh,False,3,1,0.0001889999999999,4.681185482000728,Round of 32 knockout format.,single-elimination,
cheap_search_page,gpt-4o-mini,fresh-19,fresh,False,3,1,0.0001806,4.987718463999045,<unknown>,Disney Kids & Family,
cheap_search_page,gpt-4o-mini,fresh-4,fresh,False,8,6,0.00077535,14.986504420001438,Unable to provide information.,A total fire ban,
cheap_search_page,gpt-4o-mini,fresh-10,fresh,False,8,6,0.0008059499999999,15.72914967899851,Unable to provide specific casualty numbers.,Twelve,
cheap_search_page,gpt-4o-mini,fresh-12,fresh,True,6,5,0.00067125,14.10106992099827,"700,000 children.","700,000",
cheap_search_page,gpt-4o-mini,fresh-26,fresh,False,3,1,0.0001872,5.420715420001216,<unknown>,nine,
cheap_search_page,gpt-4o-mini,fresh-14,fresh,False,8,6,0.0008697,15.866911192999396,Unknown.,Ciudad Rodrigo,
cheap_search_page,gpt-4o-mini,fresh-16,fresh,False,8,6,0.0008208,16.044241034996958,Unknown.,Montreal Victoire,
cheap_search_page,gpt-4o-mini,fresh-27,fresh,False,4,2,0.0002769,6.681182583000918,<unknown>,Markus Hinterhäuser,
cheap_search_page,gpt-4o-mini,fresh-24,fresh,False,5,3,0.0004192499999999,10.89701703600076,Unable to provide information.,a drought,
cheap_search_page,gpt-4o-mini,fresh-30,fresh,False,3,1,0.00017745,4.496107333001419,<unknown>,Ankara,
cheap_search_page,gpt-4o-mini,fresh-21,fresh,False,7,5,0.00072555,13.805056352000976,Unknown artist.,Gavin Snider,
cheap_search_page,gpt-4o-mini,fresh-22,fresh,False,8,6,0.0008778,16.7055230090009,Unable to provide the name of the series.,Clara and the Below,
cheap_search_page,gpt-4o-mini,fresh-33,fresh,False,3,1,0.0001875,4.570591723000689,<unknown>,Marilyn Gladu,
cheap_search_page,gpt-4o-mini,fresh-35,fresh,False,3,1,0.0001782,4.81998306999958,<unknown>,Dina Levačić,
cheap_search_page,gpt-4o-mini,fresh-34,fresh,False,3,1,0.0001887,5.815509326999745,<no information available>.,6.3,
cheap_search_page,gpt-4o-mini,fresh-28,fresh,False,6,4,0.00052725,12.5223042730031,Information unavailable.,nine,
cheap_search_page,gpt-4o-mini,fresh-25,fresh,False,8,6,0.00080685,17.65509013799965,Unable to provide information.,"""open war""",
cheap_search_page,gpt-4o-mini,fresh-29,fresh,False,6,4,0.00050595,11.363132897000469,Information unavailable.,43,
cheap_search_page,gpt-4o-mini,fresh-32,fresh,False,5,3,0.0003843,10.97511235300044,Information unavailable.,Richard Lewer,
cheap_search_page,gpt-4o-mini,fresh-36,fresh,False,3,1,0.0001910999999999,6.039638764999836,Data unavailable.,129,
cheap_search_page,gpt-4o-mini,fresh-39,fresh,False,3,1,0.00017685,5.199668155997642,<unknown>,Gelida,
cheap_search_page,gpt-4o-mini,fresh-38,fresh,False,3,1,0.0001923,6.484093093000411,<unknown>,Chief Minister,
cheap_search_page,gpt-4o-mini,fresh-31,fresh,False,8,6,0.0007869,15.671763534999627,<unknown>,Aibek Dädebai,
cheap_search_page,gpt-4o-mini,fresh-42,fresh,False,3,1,0.00017655,7.037103323000338,Information not available.,Prime Minister Narendra Modi,
cheap_search_page,gpt-4o-mini,fresh-44,fresh,False,3,1,0.00018705,5.419992136998189,Unable to provide information.,LHS 1140 b,
cheap_search_page,gpt-4o-mini,fresh-40,fresh,False,5,3,0.00038235,8.988053528999444,Unable to provide information.,Vladimir Alekseyev,
cheap_search_page,gpt-4o-mini,fresh-45,fresh,False,3,1,0.00019275,5.0778745809984684,Information not available.,F-16 Fighting Falcon,
cheap_search_page,gpt-4o-mini,fresh-43,fresh,False,4,2,0.0002866499999999,8.042554034000204,Information unavailable.,Zohran Mamdani,
cheap_search_page,gpt-4o-mini,fresh-49,fresh,False,3,1,0.00018705,5.13286721699842,Information not available.,life imprisonment,
cheap_search_page,gpt-4o-mini,fresh-48,fresh,False,3,1,0.00018285,6.404112224998244,Information not available.,Mykhailo Fedorov,
cheap_search_page,gpt-4o-mini,fresh-52,fresh,False,3,1,0.0001803,4.880761338998127,<unknown>,5.2,
cheap_search_page,gpt-4o-mini,fresh-46,fresh,False,5,3,0.00037935,9.928937385997417,Unable to provide information.,five,
cheap_search_page,gpt-4o-mini,fresh-37,fresh,False,8,6,0.0007844999999999,17.832304850999208,<unknown>,15 June,
cheap_search_page,gpt-4o-mini,fresh-41,fresh,False,8,6,0.0007716,15.572713915997156,Information unavailable.,Thirty thousand people,
cheap_search_page,gpt-4o-mini,fresh-47,fresh,False,6,4,0.00050985,10.629153844998656,Information unavailable.,Education Minister,
cheap_search_page,gpt-4o-mini,fresh-56,fresh,False,3,1,0.0001716,5.2286056200027815,Data unavailable.,3%,
cheap_search_page,gpt-4o-mini,fresh-55,fresh,False,3,1,0.0001799999999999,5.724829097998736,Unable to provide information.,two,
cheap_search_page,gpt-4o-mini,fresh-54,fresh,False,3,1,0.00018615,7.609106309999333,<unknown>,80,
cheap_search_page,gpt-4o-mini,fresh-58,fresh,False,3,1,0.00019065,6.327456959999836,Unable to provide answer.,BYD Auto,
cheap_search_page,gpt-4o-mini,fresh-51,fresh,False,8,6,0.00080115,14.5850928990003,<unknown>,Bruno Foucher,
cheap_search_page,gpt-4o-mini,fresh-60,fresh,False,3,1,0.00015885,5.275780741001654,<unknown>,209,
cheap_search_page,gpt-4o-mini,fresh-50,fresh,False,8,6,0.0008787,17.382678455000132,Information unavailable.,"802,500 lira",
cheap_search_page,gpt-4o-mini,fresh-61,fresh,False,3,1,0.00017775,6.381168046998937,<unknown>,Fourteen,
cheap_search_page,gpt-4o-mini,fresh-63,fresh,False,3,1,0.0001743,5.296275274002255,<unknown>,Two,
cheap_search_page,gpt-4o-mini,fresh-62,fresh,False,3,1,0.0001815,7.771725370002969,<unknown>,13 years,
cheap_search_page,gpt-4o-mini,fresh-53,fresh,False,8,6,0.00087015,15.700964969997584,Information not available.,Tonya McBride Robles,
cheap_search_page,gpt-4o-mini,fresh-64,fresh,False,3,1,0.0001767,5.204461826000625,<unknown>,mayor of Lutsk,
cheap_search_page,gpt-4o-mini,fresh-67,fresh,False,3,1,0.0001786499999999,4.654110417999618,<unknown>,Liam Nassereddine,
cheap_search_page,gpt-4o-mini,fresh-66,fresh,False,3,1,0.0001857,5.954140331999952,Information not available.,at least six,
cheap_search_page,gpt-4o-mini,fresh-59,fresh,False,8,6,0.0008124,16.842711241999496,Information unavailable.,Carson Ting,
cheap_search_page,gpt-4o-mini,fresh-70,fresh,False,3,1,0.00017385,4.679052789000707,<unable to provide answer>.,night train service,
cheap_search_page,gpt-4o-mini,fresh-57,fresh,False,8,6,0.00078915,20.24521549800193,<unknown>,Yoon Suk Yeol,
cheap_search_page,gpt-4o-mini,fresh-68,fresh,False,4,2,0.00027045,9.53563784400103,<unknown>,Mark Carney,
cheap_search_page,gpt-4o-mini,fresh-73,fresh,False,3,1,0.00020385,5.334616848998849,<unable to provide answer>,Han Hak-ja,
cheap_search_page,gpt-4o-mini,fresh-72,fresh,False,3,1,0.0001918499999999,5.937615781000204,Unknown.,Dharmendra Pradhan,
cheap_search_page,gpt-4o-mini,fresh-71,fresh,False,3,1,0.0001869,8.311259812999197,<unknown>,Nikita Solovyov,
cheap_search_page,gpt-4o-mini,fresh-18,fresh,True,8,6,0.00090285,63.5162427610012,"July 13, 2026.",13 July,
cheap_search_page,gpt-4o-mini,fresh-76,fresh,False,3,1,0.0001848,5.908547802002431,<unknown>,life imprisonment,
cheap_search_page,gpt-4o-mini,fresh-65,fresh,False,8,6,0.00085365,17.86773949200142,<unknown>,16,
cheap_search_page,gpt-4o-mini,fresh-80,fresh,False,3,1,0.0001902,5.506438680000429,<unable to provide information>.,"UGC Equity Regulations, 2026",
cheap_search_page,gpt-4o-mini,fresh-79,fresh,False,3,2,0.00030675,6.655242559998442,3 games.,three,
cheap_search_page,gpt-4o-mini,fresh-81,fresh,False,3,1,0.00017025,4.442409467999823,Data unavailable.,8.15m,
cheap_search_page,gpt-4o-mini,fresh-74,fresh,True,5,4,0.00050805,11.33661507999932,Daniel Ortega,Daniel Ortega,
cheap_search_page,gpt-4o-mini,fresh-69,fresh,False,8,6,0.0007692,19.88012806999905,Unknown.,Leipzig,
cheap_search_page,gpt-4o-mini,fresh-82,fresh,False,4,2,0.00027705,8.221266715001548,Unable to provide information.,28 people,
cheap_search_page,gpt-4o-mini,fresh-86,fresh,False,3,1,0.00017775,6.230591988001834,<unknown>,£30.4bn,
cheap_search_page,gpt-4o-mini,fresh-13,fresh,False,8,6,0.0010356,78.09884857999714,Over 40 °C (104 °F).,41.5 °C,
cheap_search_page,gpt-4o-mini,fresh-78,fresh,False,7,6,0.0007318499999999,14.02770475899888,Unable to retrieve information.,13.2 months,
cheap_search_page,gpt-4o-mini,fresh-88,fresh,False,3,1,0.00017235,4.278129180998803,<unknown>,"Henoko, Okinawa Prefecture",
cheap_search_page,gpt-4o-mini,fresh-75,fresh,False,8,6,0.0009393,19.26781250299973,England.,Novokuznetsk,
cheap_search_page,gpt-4o-mini,fresh-77,fresh,True,8,6,0.00089565,16.64124473300035,Carlos Vila Nova won re-election.,Carlos Vila Nova,
cheap_search_page,gpt-4o-mini,fresh-91,fresh,False,3,1,0.00019695,5.221835491000093,<information not available>.,"₹25,863 crore",
cheap_search_page,gpt-4o-mini,fresh-84,fresh,False,8,6,0.00080025,14.928231328001855,<unknown>,eight games,
cheap_search_page,gpt-4o-mini,fresh-90,fresh,False,5,3,0.00038055,8.778135537999333,Unknown institution.,Imperial College London,
cheap_search_page,gpt-4o-mini,fresh-83,fresh,False,8,6,0.00083865,16.10027047800031,Information unavailable.,improvised explosive device,
cheap_search_page,gpt-4o-mini,fresh-93,fresh,False,4,2,0.0002577,7.182688526001584,No winner yet.,Spain,
cheap_search_page,gpt-4o-mini,fresh-87,fresh,False,8,6,0.0007758,15.814499554999202,<unknown>,José Jerí,
cheap_search_page,gpt-4o-mini,fresh-85,fresh,False,8,6,0.0007888499999999,17.36224948800009,Unable to provide temperature.,38 °C,
cheap_search_page,gpt-4o-mini,fresh-89,fresh,False,7,5,0.00070935,13.78938449799898,Information unavailable.,Doug Armstrong,
cheap_search_page,gpt-4o-mini,fresh-98,fresh,False,3,1,0.00020145,5.764694214998599,No such document exists.,Islamabad Memorandum,
cheap_search_page,gpt-4o-mini,fresh-99,fresh,False,3,1,0.0001799999999999,5.6490434120023565,<unknown>,Elon Musk,
cheap_search_page,gpt-4o-mini,fresh-101,fresh,False,3,1,0.0001722,5.5041454559977865,No information available.,10-day,
cheap_search_page,gpt-4o-mini,fresh-95,fresh,False,8,6,0.0007743,14.852580864997435,The winner is not yet determined.,India,
cheap_search_page,gpt-4o-mini,fresh-94,fresh,False,8,6,0.00075465,15.415743610999924,Information unavailable.,11th,
cheap_search_page,gpt-4o-mini,fresh-92,fresh,False,8,6,0.00079575,18.281821690998186,"Unknown who returns as Sinaloa governor on August 21, 2026.",Rubén Rocha Moya,
cheap_search_page,gpt-4o-mini,fresh-105,fresh,False,3,1,0.00018885,4.742842683997878,<information not available>.,¥60–120,
cheap_search_page,gpt-4o-mini,fresh-96,fresh,False,7,5,0.00066315,13.93928549499833,<unknown>,Istanbul,
cheap_search_page,gpt-4o-mini,fresh-100,fresh,False,6,4,0.0005009999999999,11.082445717001974,<unknown>,"252,756 miles",
cheap_search_page,gpt-4o-mini,fresh-97,fresh,True,8,6,0.0007602,14.406257805003406,"Citizens Bank Park, Philadelphia.",Citizens Bank Park,
cheap_search_page,gpt-4o-mini,fresh-107,fresh,False,3,1,0.00016695,4.923494471000595,<unknown>,2026 Beninese parliamentary election,
cheap_search_page,gpt-4o-mini,fresh-109,fresh,False,3,1,0.0001764,5.011333107999235,<unable to provide information>.,conspiracy to commit arson,
cheap_search_page,gpt-4o-mini,fresh-110,fresh,False,4,2,0.00025635,6.716230032998283,Unknown.,Clay Fuller,
cheap_search_page,gpt-4o-mini,fresh-112,fresh,False,3,1,0.00018255,5.2496220729990455,Unable to provide information.,SMILE,
cheap_search_page,gpt-4o-mini,fresh-102,fresh,False,8,6,0.00072255,15.58057222700154,<unknown>,Oleksandr Dovhach,
cheap_search_page,gpt-4o-mini,fresh-113,fresh,False,3,1,0.00018345,4.5646148919986445,<unable to provide answer>.,850,
cheap_search_page,gpt-4o-mini,fresh-108,fresh,False,5,3,0.0003729,10.040438304000418,Unable to provide information.,Michaelmas Island,
cheap_search_page,gpt-4o-mini,fresh-103,fresh,False,8,6,0.0008262,15.843701887999488,<unknown>,José María Balcázar,
cheap_search_page,gpt-4o-mini,fresh-104,fresh,False,8,6,0.00078975,15.107320701998106,Unable to provide current details.,21,
cheap_search_page,gpt-4o-mini,fresh-117,fresh,False,3,1,0.00018225,4.638601953000034,Nanjing Metro Line 6.,Line S2,
cheap_search_page,gpt-4o-mini,fresh-106,fresh,False,8,6,0.00086925,15.349466407998989,Information unavailable.,GRU Airport People Mover,
cheap_search_page,gpt-4o-mini,fresh-119,fresh,False,3,1,0.0001698,5.356126020000374,<unable to provide information>.,Baku and Tbilisi,
cheap_search_page,gpt-4o-mini,fresh-115,fresh,False,5,3,0.0003861,9.21165663099964,Unable to provide information.,66,
cheap_search_page,gpt-4o-mini,fresh-116,fresh,False,4,2,0.00029325,7.526509343999351,Information unavailable.,Nelly Korda,
cheap_search_page,gpt-4o-mini,fresh-114,fresh,False,6,4,0.00054435,11.36628892799854,Unable to provide information.,Urgent Care Centre,
cheap_search_page,gpt-4o-mini,fresh-120,fresh,False,3,1,0.0001881,5.801267708000523,<unable to provide information>.,Operation Southern Spear,
cheap_search_page,gpt-4o-mini,fresh-121,fresh,False,3,1,0.00018075,5.147685367999657,<no information available>,5.6,
cheap_search_page,gpt-4o-mini,fresh-111,fresh,False,8,6,0.00077835,14.392027690999385,<unknown>,prime minister,
cheap_search_page,gpt-4o-mini,fresh-124,fresh,False,3,1,0.0001665,4.998590847000742,<unknown>,Kehl,
cheap_search_page,gpt-4o-mini,fresh-123,fresh,False,3,1,0.0001809,5.535426667000138,<unknown>,Burkina Faso,
cheap_search_page,gpt-4o-mini,fresh-118,fresh,False,8,6,0.0007615499999999,15.153347744999335,Information unavailable.,Antonello da Messina,
cheap_search_page,gpt-4o-mini,fresh-126,fresh,False,6,4,0.00052845,10.457216275000974,<unknown>,Meili,
cheap_search_page,gpt-4o-mini,fresh-122,fresh,False,8,6,0.0007672499999999,16.056128237003577,<unknown>,Angus Taylor,
cheap_search_page,gpt-4o-mini,fresh-133,fresh,False,6,4,0.0005451,11.256183853001858,Unable to provide information.,Reid Astrea,
cheap_search_page,gpt-4o-mini,fresh-125,fresh,False,8,6,0.00085695,16.179770375998487,Unable to provide the answer.,Rem,
cheap_search_page,gpt-4o-mini,fresh-128,fresh,False,8,6,0.0008616,14.964387870997598,Unable to provide answer.,Foxidna,
cheap_search_page,gpt-4o-mini,fresh-129,fresh,False,8,6,0.0008436,15.271194714001467,Unable to provide details.,Flugel,
cheap_search_page,gpt-4o-mini,fresh-130,fresh,False,8,6,0.0009043499999999,16.161994034999225,Unable to provide the answer.,Orion,
cheap_search_page,gpt-4o-mini,fresh-127,fresh,False,8,6,0.0008659499999999,17.360322040996834,Unable to provide the answer.,Ram,
cheap_search_page,gpt-4o-mini,fresh-131,fresh,False,8,6,0.0008412,16.85243643099966,Unable to provide details.,Typhon,
cheap_search_page,gpt-4o-mini,fresh-132,fresh,False,8,6,0.0008605499999999,15.523501120998844,The Book of the Dead.,Books of the Dead,
cheap_search_page,gpt-4o-mini,fresh-134,fresh,False,8,6,0.00084435,16.778299779001827,<unknown>,all of his memories,
cheap_search_page,gpt-4o-mini,fresh-136,fresh,False,6,4,0.00062145,13.227563844997348,<unknown>,Meili,
cheap_search_page,gpt-4o-mini,fresh-140,fresh,False,6,4,0.00063075,11.785565270998632,Regulus Corneas.,Louis Arneb,
cheap_search_page,gpt-4o-mini,fresh-138,fresh,False,7,5,0.0007344,13.130040355998062,Unable to provide answer.,Emilia,
cheap_search_page,gpt-4o-mini,fresh-143,fresh,False,6,4,0.00059625,12.9149340499971,<unknown>,a clone of Louis,
cheap_search_page,gpt-4o-mini,fresh-137,fresh,False,8,6,0.00096405,16.569875658002275,Unable to provide answer.,Ram,
cheap_search_page,gpt-4o-mini,fresh-144,fresh,False,7,5,0.0006932999999999,12.79991994699958,Unable to provide answer.,Volcanica,
cheap_search_page,gpt-4o-mini,fresh-139,fresh,False,8,6,0.0008884499999999,17.568448870002612,Unable to provide details.,Meili,
cheap_search_page,gpt-4o-mini,fresh-142,fresh,False,8,6,0.00085575,16.276150531000894,<unknown>,fifteen loops,
cheap_search_page,gpt-4o-mini,fresh-23,fresh,False,8,6,0.000771,137.19185274700067,<unknown>,German Galushchenko,
cheap_search_page,gpt-4o-mini,fresh-141,fresh,False,8,6,0.00084525,21.04242826199697,<unknown>,Shaula,
cheap_search_page,gpt-4o-mini,fresh-135,fresh,False,8,6,0.0009984,137.88134705999985,Unable to provide the answer.,Satella,
mid_search_page,claude-haiku-4.5,fresh-5,fresh,True,2,1,0.0044329999999999,3.987861896999675,"Two people were killed in the car incident in Leipzig, Germany on May 4, 2026, when a man drove a ca",two people,
mid_search_page,claude-haiku-4.5,fresh-7,fresh,True,2,1,0.004255,4.071231764999538,"Comedian Deniz Göktaş was imprisoned in Istanbul on July 3, 2026, for insulting President Erdoğan an",Deniz Göktaş,
mid_search_page,claude-haiku-4.5,fresh-22,fresh,True,2,1,0.00434,12.361314523997862,Clara and the Below,Clara and the Below,
mid_search_page,claude-haiku-4.5,fresh-24,fresh,True,3,2,0.0071909999999999,15.429842861001816,A drought is declared across the whole of Wales in July 2026.,a drought,
mid_search_page,claude-haiku-4.5,fresh-23,fresh,False,3,2,0.007468,16.092178884999157,"I'm unable to find information about a specific arrest in Ukraine on February 15, 2026. This date is",German Galushchenko,
mid_search_page,claude-haiku-4.5,fresh-43,fresh,True,2,1,0.004242,7.520660631998908,"Zohran Mamdani was sworn in as the Mayor of New York City on January 1, 2026.",Zohran Mamdani,
mid_search_page,claude-haiku-4.5,fresh-45,fresh,True,2,1,0.004283,8.32191691800108,"An F-16 Fighting Falcon of the Turkish Air Force crashed in Yalova Province, Turkey on August 13, 20",F-16 Fighting Falcon,
mid_search_page,claude-haiku-4.5,fresh-56,fresh,False,2,1,0.0046,21.49999637899964,I cannot provide the UK inflation rate for January 2026 as this information is not available in acce,3%,
mid_search_page,claude-haiku-4.5,fresh-60,fresh,False,1,0,0.002414,19.725057801999355,"I don't have access to real-time data or future information. June 2026 is in the future, so I cannot",209,
mid_search_page,claude-haiku-4.5,fresh-58,fresh,False,2,1,0.004467,21.48810154400053,BYD (Build Your Dreams) overtook Tesla as the world's largest seller of electric vehicles on January,BYD Auto,
mid_search_page,claude-haiku-4.5,fresh-55,fresh,True,3,2,0.007109,24.028358865001792,"Two people were killed in the Guerrero earthquake on January 2, 2026.",two,
